subject,phase,group,bin_start_min,bin_end_min,active_lever_presses,inactive_lever_presses,session_time
93,SelfAdmin,One,40,45,2,2,40-45 min
93,SelfAdmin,One,45,50,3,2,45-50 min
93,SelfAdmin,One,50,55,5,1,50-55 min
93,SelfAdmin,One,55,60,2,1,55-60 min
93,SelfAdmin,One,60,65,0,0,60-65 min
93,SelfAdmin,One,65,70,3,3,65-70 min
93,SelfAdmin,One,70,75,5,0,70-75 min
93,SelfAdmin,One,75,80,3,3,75-80 min
93,SelfAdmin,One,80,85,4,2,80-85 min
93,SelfAdmin,One,85,90,2,1,85-90 min
93,SelfAdmin,One,90,95,2,4,90-95 min
93,SelfAdmin,One,95,100,5,3,95-100 min
93,SelfAdmin,One,100,105,5,2,100-105 min
93,SelfAdmin,One,105,110,1,4,105-110 min
93,SelfAdmin,One,110,115,2,2,110-115 min
93,SelfAdmin,One,115,120,4,0,115-120 min
93,SelfAdmin,One,120,125,7,4,120-125 min
93,SelfAdmin,One,125,130,0,0,125-130 min
93,SelfAdmin,One,130,135,6,1,130-135 min
93,SelfAdmin,One,135,140,0,1,135-140 min
93,SelfAdmin,One,140,145,1,5,140-145 min
93,SelfAdmin,One,145,150,2,2,145-150 min
93,SelfAdmin,One,150,155,2,2,150-155 min
93,SelfAdmin,One,155,160,6,0,155-160 min
93,SelfAdmin,One,160,165,1,1,160-165 min
93,SelfAdmin,One,165,170,3,2,165-170 min
93,SelfAdmin,One,170,175,2,2,170-175 min
93,SelfAdmin,One,175,180,2,3,175-180 min
94,SelfAdmin,One,0,5,0,1,0-5 min
94,SelfAdmin,One,5,10,0,5,5-10 min
94,SelfAdmin,One,10,15,1,1,10-15 min
94,SelfAdmin,One,15,20,1,1,15-20 min
94,SelfAdmin,One,20,25,0,4,20-25 min
94,SelfAdmin,One,25,30,1,0,25-30 min
94,SelfAdmin,One,30,35,0,2,30-35 min
94,SelfAdmin,One,35,40,0,1,35-40 min
94,SelfAdmin,One,40,45,0,0,40-45 min
94,SelfAdmin,One,45,50,0,1,45-50 min
94,SelfAdmin,One,50,55,1,1,50-55 min
94,SelfAdmin,One,55,60,1,0,55-60 min
94,SelfAdmin,One,60,65,1,0,60-65 min
94,SelfAdmin,One,65,70,0,0,65-70 min
94,SelfAdmin,One,70,75,0,1,70-75 min
94,SelfAdmin,One,75,80,0,4,75-80 min
94,SelfAdmin,One,80,85,1,2,80-85 min
94,SelfAdmin,One,85,90,1,3,85-90 min
94,SelfAdmin,One,90,95,1,2,90-95 min
94,SelfAdmin,One,95,100,0,0,95-100 min
94,SelfAdmin,One,100,105,1,0,100-105 min
94,SelfAdmin,One,105,110,0,3,105-110 min
94,SelfAdmin,One,110,115,0,0,110-115 min
94,SelfAdmin,One,115,120,4,2,115-120 min
94,SelfAdmin,One,120,125,0,2,120-125 min
94,SelfAdmin,One,125,130,1,0,125-130 min
94,SelfAdmin,One,130,135,1,1,130-135 min
94,SelfAdmin,One,135,140,1,1,135-140 min
94,SelfAdmin,One,140,145,0,1,140-145 min
94,SelfAdmin,One,145,150,2,1,145-150 min
94,SelfAdmin,One,150,155,1,0,150-155 min
94,SelfAdmin,One,155,160,1,7,155-160 min
94,SelfAdmin,One,160,165,0,0,160-165 min
94,SelfAdmin,One,165,170,1,1,165-170 min
94,SelfAdmin,One,170,175,2,1,170-175 min
94,SelfAdmin,One,175,180,2,0,175-180 min
95,SelfAdmin,One,0,5,0,1,0-5 min
95,SelfAdmin,One,5,10,1,0,5-10 min
95,SelfAdmin,One,10,15,4,1,10-15 min
95,SelfAdmin,One,15,20,0,1,15-20 min
95,SelfAdmin,One,20,25,1,0,20-25 min
95,SelfAdmin,One,25,30,2,0,25-30 min
95,SelfAdmin,One,30,35,0,0,30-35 min
95,SelfAdmin,One,35,40,1,0,35-40 min
95,SelfAdmin,One,40,45,2,0,40-45 min
95,SelfAdmin,One,45,50,2,2,45-50 min
95,SelfAdmin,One,50,55,2,0,50-55 min
95,SelfAdmin,One,55,60,0,0,55-60 min
95,SelfAdmin,One,60,65,2,0,60-65 min
95,SelfAdmin,One,65,70,0,0,65-70 min
95,SelfAdmin,One,70,75,0,0,70-75 min
95,SelfAdmin,One,75,80,0,0,75-80 min
95,SelfAdmin,One,80,85,2,0,80-85 min
95,SelfAdmin,One,85,90,1,0,85-90 min
95,SelfAdmin,One,90,95,1,0,90-95 min
95,SelfAdmin,One,95,100,0,0,95-100 min
95,SelfAdmin,One,100,105,1,1,100-105 min
95,SelfAdmin,One,105,110,0,0,105-110 min
95,SelfAdmin,One,110,115,2,0,110-115 min
95,SelfAdmin,One,115,120,0,0,115-120 min
95,SelfAdmin,One,120,125,0,0,120-125 min
95,SelfAdmin,One,125,130,3,0,125-130 min
95,SelfAdmin,One,130,135,0,0,130-135 min
95,SelfAdmin,One,135,140,1,0,135-140 min
95,SelfAdmin,One,140,145,1,0,140-145 min
95,SelfAdmin,One,145,150,1,0,145-150 min
95,SelfAdmin,One,150,155,1,0,150-155 min
95,SelfAdmin,One,155,160,0,0,155-160 min
95,SelfAdmin,One,160,165,1,0,160-165 min
95,SelfAdmin,One,165,170,1,0,165-170 min
95,SelfAdmin,One,170,175,1,0,170-175 min
95,SelfAdmin,One,175,180,0,0,175-180 min
73,SelfAdmin,One,0,5,1,0,0-5 min
73,SelfAdmin,One,5,10,1,1,5-10 min
73,SelfAdmin,One,10,15,0,0,10-15 min
73,SelfAdmin,One,15,20,2,2,15-20 min
73,SelfAdmin,One,20,25,4,0,20-25 min
73,SelfAdmin,One,25,30,1,0,25-30 min
73,SelfAdmin,One,30,35,1,0,30-35 min
73,SelfAdmin,One,35,40,7,0,35-40 min
73,SelfAdmin,One,40,45,0,0,40-45 min
73,SelfAdmin,One,45,50,3,0,45-50 min
73,SelfAdmin,One,50,55,0,0,50-55 min
73,SelfAdmin,One,55,60,1,0,55-60 min
73,SelfAdmin,One,60,65,0,0,60-65 min
73,SelfAdmin,One,65,70,0,0,65-70 min
73,SelfAdmin,One,70,75,0,0,70-75 min
73,SelfAdmin,One,75,80,0,0,75-80 min
73,SelfAdmin,One,80,85,2,0,80-85 min
73,SelfAdmin,One,85,90,3,0,85-90 min
73,SelfAdmin,One,90,95,2,0,90-95 min
73,SelfAdmin,One,95,100,3,0,95-100 min
73,SelfAdmin,One,100,105,3,0,100-105 min
73,SelfAdmin,One,105,110,0,0,105-110 min
73,SelfAdmin,One,110,115,1,0,110-115 min
73,SelfAdmin,One,115,120,0,0,115-120 min
73,SelfAdmin,One,120,125,0,0,120-125 min
73,SelfAdmin,One,125,130,1,0,125-130 min
73,SelfAdmin,One,130,135,1,0,130-135 min
73,SelfAdmin,One,135,140,1,1,135-140 min
73,SelfAdmin,One,140,145,2,1,140-145 min
73,SelfAdmin,One,145,150,2,0,145-150 min
73,SelfAdmin,One,150,155,0,1,150-155 min
73,SelfAdmin,One,155,160,0,0,155-160 min
73,SelfAdmin,One,160,165,3,2,160-165 min
73,SelfAdmin,One,165,170,0,2,165-170 min
73,SelfAdmin,One,170,175,0,0,170-175 min
73,SelfAdmin,One,175,180,0,3,175-180 min
74,SelfAdmin,One,0,5,0,0,0-5 min
74,SelfAdmin,One,5,10,1,0,5-10 min
74,SelfAdmin,One,10,15,1,1,10-15 min
74,SelfAdmin,One,15,20,0,0,15-20 min
74,SelfAdmin,One,20,25,1,0,20-25 min
74,SelfAdmin,One,25,30,0,0,25-30 min
74,SelfAdmin,One,30,35,0,0,30-35 min
74,SelfAdmin,One,35,40,0,0,35-40 min
74,SelfAdmin,One,40,45,0,0,40-45 min
74,SelfAdmin,One,45,50,0,0,45-50 min
74,SelfAdmin,One,50,55,0,0,50-55 min
74,SelfAdmin,One,55,60,0,0,55-60 min
74,SelfAdmin,One,60,65,0,0,60-65 min
74,SelfAdmin,One,65,70,0,0,65-70 min
74,SelfAdmin,One,70,75,0,0,70-75 min
74,SelfAdmin,One,75,80,0,0,75-80 min
74,SelfAdmin,One,80,85,0,0,80-85 min
74,SelfAdmin,One,85,90,0,0,85-90 min
74,SelfAdmin,One,90,95,0,0,90-95 min
74,SelfAdmin,One,95,100,0,0,95-100 min
74,SelfAdmin,One,100,105,0,0,100-105 min
74,SelfAdmin,One,105,110,0,0,105-110 min
74,SelfAdmin,One,110,115,0,0,110-115 min
74,SelfAdmin,One,115,120,0,0,115-120 min
74,SelfAdmin,One,120,125,0,0,120-125 min
74,SelfAdmin,One,125,130,0,0,125-130 min
74,SelfAdmin,One,130,135,0,0,130-135 min
74,SelfAdmin,One,135,140,0,0,135-140 min
74,SelfAdmin,One,140,145,0,0,140-145 min
74,SelfAdmin,One,145,150,0,0,145-150 min
74,SelfAdmin,One,150,155,0,0,150-155 min
74,SelfAdmin,One,155,160,0,0,155-160 min
74,SelfAdmin,One,160,165,0,0,160-165 min
74,SelfAdmin,One,165,170,1,4,165-170 min
74,SelfAdmin,One,170,175,1,2,170-175 min
74,SelfAdmin,One,175,180,0,2,175-180 min
75,SelfAdmin,One,0,5,1,3,0-5 min
75,SelfAdmin,One,5,10,1,3,5-10 min
75,SelfAdmin,One,10,15,0,0,10-15 min
75,SelfAdmin,One,15,20,0,0,15-20 min
75,SelfAdmin,One,20,25,1,0,20-25 min
75,SelfAdmin,One,25,30,0,0,25-30 min
75,SelfAdmin,One,30,35,0,0,30-35 min
75,SelfAdmin,One,35,40,0,0,35-40 min
75,SelfAdmin,One,40,45,0,0,40-45 min
75,SelfAdmin,One,45,50,0,0,45-50 min
75,SelfAdmin,One,50,55,0,0,50-55 min
75,SelfAdmin,One,55,60,0,0,55-60 min
75,SelfAdmin,One,60,65,0,4,60-65 min
75,SelfAdmin,One,65,70,1,0,65-70 min
75,SelfAdmin,One,70,75,0,1,70-75 min
75,SelfAdmin,One,75,80,0,2,75-80 min
75,SelfAdmin,One,80,85,0,0,80-85 min
75,SelfAdmin,One,85,90,0,0,85-90 min
75,SelfAdmin,One,90,95,0,0,90-95 min
75,SelfAdmin,One,95,100,0,0,95-100 min
75,SelfAdmin,One,100,105,0,0,100-105 min
75,SelfAdmin,One,105,110,0,0,105-110 min
75,SelfAdmin,One,110,115,0,0,110-115 min
75,SelfAdmin,One,115,120,0,0,115-120 min
75,SelfAdmin,One,120,125,0,0,120-125 min
75,SelfAdmin,One,125,130,0,0,125-130 min
75,SelfAdmin,One,130,135,0,0,130-135 min
75,SelfAdmin,One,135,140,0,0,135-140 min
75,SelfAdmin,One,140,145,0,0,140-145 min
75,SelfAdmin,One,145,150,0,5,145-150 min
75,SelfAdmin,One,150,155,0,0,150-155 min
75,SelfAdmin,One,155,160,0,0,155-160 min
75,SelfAdmin,One,160,165,0,0,160-165 min
75,SelfAdmin,One,165,170,0,0,165-170 min
75,SelfAdmin,One,170,175,0,0,170-175 min
75,SelfAdmin,One,175,180,1,0,175-180 min
76,SelfAdmin,One,0,5,5,2,0-5 min
76,SelfAdmin,One,5,10,3,2,5-10 min
76,SelfAdmin,One,10,15,6,1,10-15 min
76,SelfAdmin,One,15,20,6,0,15-20 min
76,SelfAdmin,One,20,25,5,1,20-25 min
76,SelfAdmin,One,25,30,9,1,25-30 min
76,SelfAdmin,One,30,35,9,0,30-35 min
76,SelfAdmin,One,35,40,4,0,35-40 min
76,SelfAdmin,One,40,45,0,0,40-45 min
76,SelfAdmin,One,45,50,1,0,45-50 min
76,SelfAdmin,One,50,55,0,0,50-55 min
76,SelfAdmin,One,55,60,1,0,55-60 min
76,SelfAdmin,One,60,65,1,1,60-65 min
76,SelfAdmin,One,65,70,0,0,65-70 min
76,SelfAdmin,One,70,75,1,0,70-75 min
76,SelfAdmin,One,75,80,0,0,75-80 min
76,SelfAdmin,One,80,85,0,0,80-85 min
76,SelfAdmin,One,85,90,0,0,85-90 min
76,SelfAdmin,One,90,95,0,0,90-95 min
76,SelfAdmin,One,95,100,0,0,95-100 min
76,SelfAdmin,One,100,105,4,1,100-105 min
76,SelfAdmin,One,105,110,1,0,105-110 min
76,SelfAdmin,One,110,115,1,0,110-115 min
76,SelfAdmin,One,115,120,0,1,115-120 min
76,SelfAdmin,One,120,125,0,0,120-125 min
76,SelfAdmin,One,125,130,0,0,125-130 min
76,SelfAdmin,One,130,135,2,0,130-135 min
76,SelfAdmin,One,135,140,0,0,135-140 min
76,SelfAdmin,One,140,145,0,0,140-145 min
76,SelfAdmin,One,145,150,0,0,145-150 min
76,SelfAdmin,One,150,155,0,0,150-155 min
76,SelfAdmin,One,155,160,2,0,155-160 min
76,SelfAdmin,One,160,165,0,0,160-165 min
76,SelfAdmin,One,165,170,0,0,165-170 min
76,SelfAdmin,One,170,175,2,1,170-175 min
76,SelfAdmin,One,175,180,1,3,175-180 min
77,SelfAdmin,One,0,5,3,2,0-5 min
77,SelfAdmin,One,5,10,1,0,5-10 min
77,SelfAdmin,One,10,15,0,2,10-15 min
77,SelfAdmin,One,15,20,4,1,15-20 min
77,SelfAdmin,One,20,25,1,0,20-25 min
77,SelfAdmin,One,25,30,1,0,25-30 min
77,SelfAdmin,One,30,35,1,0,30-35 min
77,SelfAdmin,One,35,40,5,0,35-40 min
77,SelfAdmin,One,40,45,4,0,40-45 min
77,SelfAdmin,One,45,50,1,0,45-50 min
77,SelfAdmin,One,50,55,0,0,50-55 min
77,SelfAdmin,One,55,60,2,0,55-60 min
77,SelfAdmin,One,60,65,2,0,60-65 min
77,SelfAdmin,One,65,70,3,0,65-70 min
77,SelfAdmin,One,70,75,0,0,70-75 min
77,SelfAdmin,One,75,80,1,0,75-80 min
77,SelfAdmin,One,80,85,6,0,80-85 min
77,SelfAdmin,One,85,90,0,0,85-90 min
77,SelfAdmin,One,90,95,2,0,90-95 min
77,SelfAdmin,One,95,100,0,0,95-100 min
77,SelfAdmin,One,100,105,3,0,100-105 min
77,SelfAdmin,One,105,110,1,0,105-110 min
77,SelfAdmin,One,110,115,3,0,110-115 min
77,SelfAdmin,One,115,120,4,0,115-120 min
77,SelfAdmin,One,120,125,0,0,120-125 min
77,SelfAdmin,One,125,130,1,1,125-130 min
77,SelfAdmin,One,130,135,0,1,130-135 min
77,SelfAdmin,One,135,140,0,0,135-140 min
77,SelfAdmin,One,140,145,0,0,140-145 min
77,SelfAdmin,One,145,150,0,0,145-150 min
77,SelfAdmin,One,150,155,3,1,150-155 min
77,SelfAdmin,One,155,160,0,0,155-160 min
77,SelfAdmin,One,160,165,0,2,160-165 min
77,SelfAdmin,One,165,170,1,0,165-170 min
77,SelfAdmin,One,170,175,0,0,170-175 min
77,SelfAdmin,One,175,180,0,0,175-180 min
78,SelfAdmin,One,0,5,1,0,0-5 min
78,SelfAdmin,One,5,10,0,0,5-10 min
78,SelfAdmin,One,10,15,1,0,10-15 min
78,SelfAdmin,One,15,20,0,0,15-20 min
78,SelfAdmin,One,20,25,0,0,20-25 min
78,SelfAdmin,One,25,30,1,0,25-30 min
78,SelfAdmin,One,30,35,0,0,30-35 min
78,SelfAdmin,One,35,40,0,0,35-40 min
78,SelfAdmin,One,40,45,0,0,40-45 min
78,SelfAdmin,One,45,50,0,0,45-50 min
78,SelfAdmin,One,50,55,0,0,50-55 min
78,SelfAdmin,One,55,60,0,0,55-60 min
78,SelfAdmin,One,60,65,0,0,60-65 min
78,SelfAdmin,One,65,70,1,0,65-70 min
78,SelfAdmin,One,70,75,0,0,70-75 min
78,SelfAdmin,One,75,80,0,0,75-80 min
78,SelfAdmin,One,80,85,1,0,80-85 min
78,SelfAdmin,One,85,90,0,0,85-90 min
78,SelfAdmin,One,90,95,0,0,90-95 min
78,SelfAdmin,One,95,100,0,2,95-100 min
78,SelfAdmin,One,100,105,2,2,100-105 min
78,SelfAdmin,One,105,110,1,0,105-110 min
78,SelfAdmin,One,110,115,1,0,110-115 min
78,SelfAdmin,One,115,120,0,0,115-120 min
78,SelfAdmin,One,120,125,0,0,120-125 min
78,SelfAdmin,One,125,130,0,0,125-130 min
78,SelfAdmin,One,130,135,1,0,130-135 min
78,SelfAdmin,One,135,140,0,2,135-140 min
78,SelfAdmin,One,140,145,0,0,140-145 min
78,SelfAdmin,One,145,150,1,0,145-150 min
78,SelfAdmin,One,150,155,2,0,150-155 min
78,SelfAdmin,One,155,160,1,2,155-160 min
78,SelfAdmin,One,160,165,1,1,160-165 min
78,SelfAdmin,One,165,170,0,0,165-170 min
78,SelfAdmin,One,170,175,0,0,170-175 min
78,SelfAdmin,One,175,180,1,0,175-180 min
79,SelfAdmin,One,0,5,4,0,0-5 min
79,SelfAdmin,One,5,10,0,1,5-10 min
79,SelfAdmin,One,10,15,6,2,10-15 min
79,SelfAdmin,One,15,20,7,1,15-20 min
79,SelfAdmin,One,20,25,2,0,20-25 min
79,SelfAdmin,One,25,30,5,4,25-30 min
79,SelfAdmin,One,30,35,1,3,30-35 min
79,SelfAdmin,One,35,40,3,2,35-40 min
79,SelfAdmin,One,40,45,5,1,40-45 min
79,SelfAdmin,One,45,50,3,0,45-50 min
79,SelfAdmin,One,50,55,3,2,50-55 min
79,SelfAdmin,One,55,60,5,0,55-60 min
79,SelfAdmin,One,60,65,2,1,60-65 min
79,SelfAdmin,One,65,70,1,4,65-70 min
79,SelfAdmin,One,70,75,3,0,70-75 min
79,SelfAdmin,One,75,80,4,1,75-80 min
79,SelfAdmin,One,80,85,0,2,80-85 min
79,SelfAdmin,One,85,90,2,2,85-90 min
79,SelfAdmin,One,90,95,1,1,90-95 min
79,SelfAdmin,One,95,100,3,2,95-100 min
79,SelfAdmin,One,100,105,3,0,100-105 min
79,SelfAdmin,One,105,110,2,0,105-110 min
79,SelfAdmin,One,110,115,2,0,110-115 min
79,SelfAdmin,One,115,120,2,0,115-120 min
79,SelfAdmin,One,120,125,1,2,120-125 min
79,SelfAdmin,One,125,130,2,0,125-130 min
79,SelfAdmin,One,130,135,3,4,130-135 min
79,SelfAdmin,One,135,140,1,2,135-140 min
79,SelfAdmin,One,140,145,4,0,140-145 min
79,SelfAdmin,One,145,150,1,5,145-150 min
79,SelfAdmin,One,150,155,3,2,150-155 min
79,SelfAdmin,One,155,160,3,2,155-160 min
79,SelfAdmin,One,160,165,0,10,160-165 min
79,SelfAdmin,One,165,170,2,4,165-170 min
79,SelfAdmin,One,170,175,3,0,170-175 min
79,SelfAdmin,One,175,180,3,4,175-180 min
80,SelfAdmin,One,0,5,1,0,0-5 min
80,SelfAdmin,One,5,10,2,4,5-10 min
80,SelfAdmin,One,10,15,2,1,10-15 min
80,SelfAdmin,One,15,20,2,1,15-20 min
80,SelfAdmin,One,20,25,0,1,20-25 min
80,SelfAdmin,One,25,30,2,2,25-30 min
80,SelfAdmin,One,30,35,2,3,30-35 min
80,SelfAdmin,One,35,40,3,0,35-40 min
80,SelfAdmin,One,40,45,1,4,40-45 min
80,SelfAdmin,One,45,50,1,0,45-50 min
80,SelfAdmin,One,50,55,0,2,50-55 min
80,SelfAdmin,One,55,60,2,0,55-60 min
80,SelfAdmin,One,60,65,0,0,60-65 min
80,SelfAdmin,One,65,70,1,1,65-70 min
80,SelfAdmin,One,70,75,2,1,70-75 min
80,SelfAdmin,One,75,80,3,1,75-80 min
80,SelfAdmin,One,80,85,0,0,80-85 min
80,SelfAdmin,One,85,90,2,1,85-90 min
80,SelfAdmin,One,90,95,2,0,90-95 min
80,SelfAdmin,One,95,100,1,0,95-100 min
80,SelfAdmin,One,100,105,0,0,100-105 min
80,SelfAdmin,One,105,110,2,1,105-110 min
80,SelfAdmin,One,110,115,1,1,110-115 min
80,SelfAdmin,One,115,120,2,3,115-120 min
80,SelfAdmin,One,120,125,4,1,120-125 min
80,SelfAdmin,One,125,130,0,4,125-130 min
80,SelfAdmin,One,130,135,2,1,130-135 min
80,SelfAdmin,One,135,140,3,1,135-140 min
80,SelfAdmin,One,140,145,4,0,140-145 min
80,SelfAdmin,One,145,150,2,1,145-150 min
80,SelfAdmin,One,150,155,1,0,150-155 min
80,SelfAdmin,One,155,160,2,0,155-160 min
80,SelfAdmin,One,160,165,3,0,160-165 min
80,SelfAdmin,One,165,170,3,0,165-170 min
80,SelfAdmin,One,170,175,4,0,170-175 min
80,SelfAdmin,One,175,180,2,0,175-180 min
81,SelfAdmin,One,0,5,0,0,0-5 min
81,SelfAdmin,One,5,10,0,1,5-10 min
81,SelfAdmin,One,10,15,1,0,10-15 min
81,SelfAdmin,One,15,20,0,3,15-20 min
81,SelfAdmin,One,20,25,1,0,20-25 min
81,SelfAdmin,One,25,30,1,0,25-30 min
81,SelfAdmin,One,30,35,0,3,30-35 min
81,SelfAdmin,One,35,40,0,0,35-40 min
81,SelfAdmin,One,40,45,0,1,40-45 min
81,SelfAdmin,One,45,50,0,0,45-50 min
81,SelfAdmin,One,50,55,2,2,50-55 min
81,SelfAdmin,One,55,60,1,1,55-60 min
81,SelfAdmin,One,60,65,0,1,60-65 min
81,SelfAdmin,One,65,70,0,1,65-70 min
81,SelfAdmin,One,70,75,2,1,70-75 min
81,SelfAdmin,One,75,80,1,2,75-80 min
81,SelfAdmin,One,80,85,0,0,80-85 min
81,SelfAdmin,One,85,90,0,0,85-90 min
81,SelfAdmin,One,90,95,2,1,90-95 min
81,SelfAdmin,One,95,100,1,2,95-100 min
81,SelfAdmin,One,100,105,0,0,100-105 min
81,SelfAdmin,One,105,110,0,2,105-110 min
81,SelfAdmin,One,110,115,0,2,110-115 min
81,SelfAdmin,One,115,120,1,0,115-120 min
81,SelfAdmin,One,120,125,0,1,120-125 min
81,SelfAdmin,One,125,130,1,1,125-130 min
81,SelfAdmin,One,130,135,2,2,130-135 min
81,SelfAdmin,One,135,140,0,0,135-140 min
81,SelfAdmin,One,140,145,1,1,140-145 min
81,SelfAdmin,One,145,150,1,0,145-150 min
81,SelfAdmin,One,150,155,0,7,150-155 min
81,SelfAdmin,One,155,160,2,0,155-160 min
81,SelfAdmin,One,160,165,0,4,160-165 min
81,SelfAdmin,One,165,170,0,1,165-170 min
81,SelfAdmin,One,170,175,0,0,170-175 min
81,SelfAdmin,One,175,180,1,0,175-180 min
82,SelfAdmin,One,0,5,1,4,0-5 min
82,SelfAdmin,One,5,10,0,1,5-10 min
82,SelfAdmin,One,10,15,2,0,10-15 min
82,SelfAdmin,One,15,20,1,1,15-20 min
82,SelfAdmin,One,20,25,0,0,20-25 min
82,SelfAdmin,One,25,30,0,0,25-30 min
82,SelfAdmin,One,30,35,0,0,30-35 min
82,SelfAdmin,One,35,40,0,0,35-40 min
82,SelfAdmin,One,40,45,0,0,40-45 min
82,SelfAdmin,One,45,50,0,0,45-50 min
82,SelfAdmin,One,50,55,0,0,50-55 min
82,SelfAdmin,One,55,60,0,0,55-60 min
82,SelfAdmin,One,60,65,0,0,60-65 min
82,SelfAdmin,One,65,70,0,0,65-70 min
82,SelfAdmin,One,70,75,0,0,70-75 min
82,SelfAdmin,One,75,80,1,0,75-80 min
82,SelfAdmin,One,80,85,0,0,80-85 min
82,SelfAdmin,One,85,90,2,3,85-90 min
82,SelfAdmin,One,90,95,0,0,90-95 min
82,SelfAdmin,One,95,100,0,0,95-100 min
82,SelfAdmin,One,100,105,0,0,100-105 min
82,SelfAdmin,One,105,110,0,0,105-110 min
82,SelfAdmin,One,110,115,0,0,110-115 min
82,SelfAdmin,One,115,120,0,0,115-120 min
82,SelfAdmin,One,120,125,0,0,120-125 min
82,SelfAdmin,One,125,130,0,0,125-130 min
82,SelfAdmin,One,130,135,0,0,130-135 min
82,SelfAdmin,One,135,140,0,0,135-140 min
82,SelfAdmin,One,140,145,0,0,140-145 min
82,SelfAdmin,One,145,150,0,0,145-150 min
82,SelfAdmin,One,150,155,0,0,150-155 min
82,SelfAdmin,One,155,160,0,0,155-160 min
82,SelfAdmin,One,160,165,0,0,160-165 min
82,SelfAdmin,One,165,170,0,0,165-170 min
82,SelfAdmin,One,170,175,0,0,170-175 min
82,SelfAdmin,One,175,180,1,0,175-180 min
83,SelfAdmin,One,0,5,0,1,0-5 min
83,SelfAdmin,One,5,10,0,0,5-10 min
83,SelfAdmin,One,10,15,0,4,10-15 min
83,SelfAdmin,One,15,20,1,3,15-20 min
83,SelfAdmin,One,20,25,0,0,20-25 min
83,SelfAdmin,One,25,30,0,0,25-30 min
83,SelfAdmin,One,30,35,1,0,30-35 min
83,SelfAdmin,One,35,40,0,2,35-40 min
83,SelfAdmin,One,40,45,1,0,40-45 min
83,SelfAdmin,One,45,50,0,0,45-50 min
83,SelfAdmin,One,50,55,0,0,50-55 min
83,SelfAdmin,One,55,60,0,0,55-60 min
83,SelfAdmin,One,60,65,0,0,60-65 min
83,SelfAdmin,One,65,70,0,0,65-70 min
83,SelfAdmin,One,70,75,0,0,70-75 min
83,SelfAdmin,One,75,80,0,0,75-80 min
83,SelfAdmin,One,80,85,0,0,80-85 min
83,SelfAdmin,One,85,90,0,0,85-90 min
83,SelfAdmin,One,90,95,0,0,90-95 min
83,SelfAdmin,One,95,100,0,0,95-100 min
83,SelfAdmin,One,100,105,0,0,100-105 min
83,SelfAdmin,One,105,110,0,0,105-110 min
83,SelfAdmin,One,110,115,0,0,110-115 min
83,SelfAdmin,One,115,120,0,0,115-120 min
83,SelfAdmin,One,120,125,0,0,120-125 min
83,SelfAdmin,One,125,130,0,0,125-130 min
83,SelfAdmin,One,130,135,0,0,130-135 min
83,SelfAdmin,One,135,140,0,0,135-140 min
83,SelfAdmin,One,140,145,0,0,140-145 min
83,SelfAdmin,One,145,150,0,0,145-150 min
83,SelfAdmin,One,150,155,0,0,150-155 min
83,SelfAdmin,One,155,160,0,0,155-160 min
83,SelfAdmin,One,160,165,0,0,160-165 min
83,SelfAdmin,One,165,170,0,0,165-170 min
83,SelfAdmin,One,170,175,0,0,170-175 min
83,SelfAdmin,One,175,180,0,0,175-180 min
84,SelfAdmin,One,0,5,3,1,0-5 min
84,SelfAdmin,One,5,10,2,2,5-10 min
84,SelfAdmin,One,10,15,2,1,10-15 min
84,SelfAdmin,One,15,20,3,1,15-20 min
84,SelfAdmin,One,20,25,8,1,20-25 min
84,SelfAdmin,One,25,30,1,0,25-30 min
84,SelfAdmin,One,30,35,3,3,30-35 min
84,SelfAdmin,One,35,40,3,0,35-40 min
84,SelfAdmin,One,40,45,0,1,40-45 min
84,SelfAdmin,One,45,50,3,1,45-50 min
84,SelfAdmin,One,50,55,2,1,50-55 min
84,SelfAdmin,One,55,60,0,0,55-60 min
84,SelfAdmin,One,60,65,2,4,60-65 min
84,SelfAdmin,One,65,70,3,1,65-70 min
84,SelfAdmin,One,70,75,2,0,70-75 min
84,SelfAdmin,One,75,80,2,2,75-80 min
84,SelfAdmin,One,80,85,2,0,80-85 min
84,SelfAdmin,One,85,90,4,2,85-90 min
84,SelfAdmin,One,90,95,1,1,90-95 min
84,SelfAdmin,One,95,100,1,1,95-100 min
84,SelfAdmin,One,100,105,3,1,100-105 min
84,SelfAdmin,One,105,110,2,2,105-110 min
84,SelfAdmin,One,110,115,1,1,110-115 min
84,SelfAdmin,One,115,120,1,0,115-120 min
84,SelfAdmin,One,120,125,0,0,120-125 min
84,SelfAdmin,One,125,130,1,0,125-130 min
84,SelfAdmin,One,130,135,4,2,130-135 min
84,SelfAdmin,One,135,140,2,1,135-140 min
84,SelfAdmin,One,140,145,1,0,140-145 min
84,SelfAdmin,One,145,150,1,1,145-150 min
84,SelfAdmin,One,150,155,2,0,150-155 min
84,SelfAdmin,One,155,160,2,0,155-160 min
84,SelfAdmin,One,160,165,2,1,160-165 min
84,SelfAdmin,One,165,170,0,0,165-170 min
84,SelfAdmin,One,170,175,3,1,170-175 min
84,SelfAdmin,One,175,180,1,0,175-180 min
0,SelfAdmin,One,0,5,0,0,0-5 min
0,SelfAdmin,One,5,10,0,0,5-10 min
0,SelfAdmin,One,10,15,0,0,10-15 min
0,SelfAdmin,One,15,20,0,0,15-20 min
